make,model,year,engine_size,cylinders,transmission,fuel_type,city_mpg,highway_mpg,combined_mpg,co2_emissions
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,30.9,49.0,39.9,223.00279269091126
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,22.0,37.9,29.8,298.5969597047795
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,22.0,37.9,29.8,298.5969597047795
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,20.8,37.3,28.7,309.9360847568597
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,21.4,37.9,29.4,302.3766680554729
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,22.0,37.9,29.8,298.5969597047795
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,20.8,37.3,28.7,309.9360847568597
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,22.0,37.9,29.8,298.5969597047795
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,22.0,37.9,29.8,298.5969597047795
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,20.8,37.3,28.7,309.9360847568597
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,21.4,37.9,29.4,302.3766680554729
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,22.0,37.9,29.8,298.5969597047795
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,20.8,37.3,28.7,309.9360847568597
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,28.3,46.1,37.9,234.3419177429915
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,25.0,43.6,34.6,257.0201678471519
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,25.0,42.8,34.1,260.7998761978454
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,30.5,48.0,39.9,223.00279269091126
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,24.2,42.0,33.1,268.35929289923223
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,28.7,45.2,37.3,238.1216260936849
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,24.8,41.3,33.1,268.35929289923223
Volkswagen,Golf,2003,1.6,4,Manual,Gasoline,27.0,42.0,35.1,253.24045949645856
Volkswagen,Golf,2003,1.6,4,Automatic,Gasoline,22.6,39.9,30.9,287.2578346526992
Volkswagen,Golf,2003,1.6,4,Manual,Gasoline,23.8,38.6,31.8,279.6984179513125
Volkswagen,Golf,2003,1.6,4,Automatic,Gasoline,20.8,36.8,28.7,309.9360847568597
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,30.2,47.0,39.2,226.78250104160466
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,36.2,54.7,47.0,188.98541753467057
Volkswagen,Golf,2003,1.9,4,Automatic,Diesel,31.4,49.0,40.6,219.22308434021787
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,34.6,52.3,43.6,204.10425093744425
Volkswagen,Golf,2003,1.9,4,Automatic,Diesel,36.8,51.1,45.2,196.54483423605743
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,40.6,61.9,52.3,170.08687578120353
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,37.3,52.3,46.1,192.76512588536397
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,36.2,54.7,47.0,188.98541753467057
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,19.9,39.2,29.0,306.1563764061663
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,23.3,42.0,32.7,272.1390012499256
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,34.6,50.0,43.6,204.10425093744425
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,30.5,47.0,39.9,223.00279269091126
Volkswagen,Golf,2003,2.0,4,Automatic,Diesel,29.8,48.0,39.2,226.78250104160466
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,34.1,50.0,42.8,207.88395928813762
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,28.3,46.1,37.9,234.3419177429915
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,25.0,43.6,34.6,257.0201678471519
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,25.0,42.8,34.1,260.7998761978454
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,30.5,48.0,39.9,223.00279269091126
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,24.2,42.0,33.1,268.35929289923223
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,28.7,45.2,37.3,238.1216260936849
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,24.8,41.3,33.1,268.35929289923223
Volkswagen,Golf,2003,1.6,4,Manual,Gasoline,27.0,42.0,35.1,253.24045949645856
Volkswagen,Golf,2003,1.6,4,Automatic,Gasoline,22.6,39.9,30.9,287.2578346526992
Volkswagen,Golf,2003,1.6,4,Manual,Gasoline,23.8,38.6,31.8,279.6984179513125
Volkswagen,Golf,2003,1.6,4,Automatic,Gasoline,20.8,36.8,28.7,309.9360847568597
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,30.2,47.0,39.2,226.78250104160466
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,36.2,54.7,47.0,188.98541753467057
Volkswagen,Golf,2003,1.9,4,Automatic,Diesel,31.4,49.0,40.6,219.22308434021787
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,34.6,52.3,43.6,204.10425093744425
Volkswagen,Golf,2003,1.9,4,Automatic,Diesel,36.8,51.1,45.2,196.54483423605743
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,40.6,61.9,52.3,170.08687578120353
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,37.3,52.3,46.1,192.76512588536397
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,36.2,54.7,47.0,188.98541753467057
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,19.9,39.2,29.0,306.1563764061663
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,23.3,42.0,32.7,272.1390012499256
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,34.6,50.0,43.6,204.10425093744425
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,30.5,47.0,39.9,223.00279269091126
Volkswagen,Golf,2003,2.0,4,Automatic,Diesel,29.8,48.0,39.2,226.78250104160466
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,34.1,50.0,42.8,207.88395928813762
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,24.2,41.3,33.1,268.35929289923223
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,24.5,41.3,33.1,268.35929289923223
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,28.7,44.4,36.8,241.90133444437834
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,24.0,41.3,32.7,272.1390012499256
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,28.3,42.8,36.2,245.68104279507176
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,27.4,42.8,35.6,249.46075114576513
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,24.5,39.9,32.7,272.1390012499256
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,26.4,42.0,34.6,257.0201678471519
Volkswagen,Golf,2003,1.6,4,Manual,Gasoline,25.3,39.9,33.1,268.35929289923223
Volkswagen,Golf,2003,1.6,4,Automatic,Gasoline,22.2,36.8,29.4,302.3766680554729
Volkswagen,Golf,2003,1.6,4,Manual,Gasoline,23.1,37.3,30.5,291.03754300339267
Volkswagen,Golf,2003,1.6,4,Automatic,Gasoline,20.8,35.6,28.3,313.71579310755317
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,33.1,49.0,42.0,211.66366763883101
Volkswagen,Golf,2003,1.9,4,Automatic,Diesel,30.5,47.0,39.2,226.78250104160466
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,33.1,49.0,41.3,215.44337598952447
Volkswagen,Golf,2003,1.9,4,Automatic,Diesel,35.1,48.0,42.8,207.88395928813762
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,38.6,57.4,49.0,181.42600083328372
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,33.6,50.0,42.8,207.88395928813762
Volkswagen,Golf,2003,2.0,4,Manual,Gasoline,20.8,35.6,28.3,313.71579310755317
Volkswagen,Golf,2003,2.0,4,Automatic,Gasoline,19.9,36.2,27.7,321.27520980893996
Volkswagen,Golf,2003,2.0,4,Automatic,Diesel,27.4,42.8,35.6,249.46075114576513
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,31.8,46.1,39.9,223.00279269091126
Volkswagen,Golf,2003,2.0,4,Automatic,Diesel,28.7,45.2,37.9,234.3419177429915
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,31.4,49.0,40.6,219.22308434021787
Volkswagen,Golf,2003,3.2,6,Automatic,Gasoline,18.0,30.5,24.2,366.63171001726084
Volkswagen,Golf,2003,3.2,6,Manual,Gasoline,15.8,28.3,22.0,404.428793524195
Volkswagen,Golf,2003,3.2,6,Automatic,Gasoline,18.0,30.5,24.2,366.63171001726084
Volkswagen,Golf,2003,3.2,6,Manual,Gasoline,15.8,28.3,22.0,404.428793524195
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,25.0,42.8,34.1,260.7998761978454
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,29.0,45.2,37.3,238.1216260936849
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,24.2,42.0,33.1,268.35929289923223
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,29.4,43.6,36.8,241.90133444437834
Volkswagen,Golf,2003,1.4,4,Automatic,Gasoline,23.5,39.9,31.8,279.6984179513125
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,28.3,45.2,37.3,238.1216260936849
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,24.8,41.3,33.1,268.35929289923223
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,27.4,42.8,35.6,249.46075114576513
Volkswagen,Golf,2003,1.4,4,Manual,Gasoline,24.2,39.2,32.2,275.918709600619
Volkswagen,Golf,2003,1.6,4,Automatic,Gasoline,20.8,36.8,28.7,309.9360847568597
Volkswagen,Golf,2003,1.6,4,Manual,Gasoline,23.8,39.2,31.8,279.6984179513125
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,30.2,47.0,39.2,226.78250104160466
Volkswagen,Golf,2003,1.9,4,Automatic,Diesel,30.2,46.1,39.2,226.78250104160466
Volkswagen,Golf,2003,1.9,4,Automatic,Diesel,36.2,50.0,44.4,200.3245425867508
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,39.9,60.3,51.1,173.86658413189693
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,35.1,53.5,45.2,196.54483423605743
Volkswagen,Golf,2003,1.9,4,Manual,Diesel,35.6,52.3,45.2,196.54483423605743
Volkswagen,Golf,2003,2.0,4,Automatic,Diesel,30.9,49.0,40.6,219.22308434021787
Volkswagen,Golf,2003,2.0,4,Manual,Diesel,33.6,49.0,42.0,211.66366763883101
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,34.1,47.0,41.3,215.44337598952447
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,32.2,46.1,39.9,223.00279269091126
Volkswagen,Golf,2008,1.4,4,Automatic,Gasoline,29.4,43.6,37.3,238.1216260936849
Volkswagen,Golf,2008,1.4,4,Automatic,Gasoline,30.2,43.6,37.3,238.1216260936849
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,28.0,44.4,36.8,241.90133444437834
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,28.3,43.6,36.8,241.90133444437834
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,45.2,57.4,53.5,166.3071674305101
Volkswagen,Golf,2008,2.0,4,Automatic,Diesel,38.6,52.3,46.1,192.76512588536397
Volkswagen,Golf,2008,2.0,4,Manual,Diesel,43.6,57.4,52.3,170.08687578120353
Volkswagen,Golf,2008,2.0,4,Automatic,Gasoline,23.5,39.9,31.8,279.6984179513125
Volkswagen,Golf,2008,2.0,4,Manual,Gasoline,23.5,40.6,32.2,275.918709600619
Volkswagen,Golf,2008,2.0,4,Automatic,Gasoline,23.5,39.9,31.8,279.6984179513125
Volkswagen,Golf,2008,2.0,4,Automatic,Gasoline,22.0,36.8,29.4,302.3766680554729
Volkswagen,Golf,2008,2.0,4,Manual,Gasoline,23.5,40.6,32.2,275.918709600619
Volkswagen,Golf,2008,1.2,4,Automatic,Gasoline,32.2,48.0,40.6,219.22308434021787
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,33.1,48.0,41.3,215.44337598952447
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,33.6,51.1,42.8,207.88395928813762
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,27.7,46.1,36.8,241.90133444437834
Volkswagen,Golf,2008,1.4,4,Automatic,Gasoline,30.5,47.0,39.2,226.78250104160466
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,28.7,46.1,37.9,234.3419177429915
Volkswagen,Golf,2008,1.6,4,Automatic,Gasoline,26.7,42.8,35.1,253.24045949645856
Volkswagen,Golf,2008,1.6,4,Manual,Gasoline,24.2,42.0,33.1,268.35929289923223
Volkswagen,Golf,2008,1.6,4,Automatic,Diesel,42.0,56.0,50.0,177.64629248259035
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,41.3,60.3,52.3,170.08687578120353
Volkswagen,Golf,2008,2.0,4,Automatic,Diesel,35.1,52.3,44.4,200.3245425867508
Volkswagen,Golf,2008,2.0,4,Manual,Diesel,37.3,57.4,48.0,185.20570918397718
Volkswagen,Golf,2008,2.0,4,Manual,Diesel,38.6,57.4,49.0,181.42600083328372
Volkswagen,Golf,2008,2.0,4,Manual,Diesel,34.1,50.0,42.8,207.88395928813762
Volkswagen,Golf,2008,1.2,4,Automatic,Gasoline,32.2,48.0,40.6,219.22308434021787
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,33.1,48.0,41.3,215.44337598952447
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,33.6,51.1,42.8,207.88395928813762
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,27.7,46.1,36.8,241.90133444437834
Volkswagen,Golf,2008,1.4,4,Automatic,Gasoline,30.5,47.0,39.2,226.78250104160466
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,28.7,46.1,37.9,234.3419177429915
Volkswagen,Golf,2008,1.6,4,Automatic,Gasoline,26.7,42.8,35.1,253.24045949645856
Volkswagen,Golf,2008,1.6,4,Manual,Gasoline,24.2,42.0,33.1,268.35929289923223
Volkswagen,Golf,2008,2.0,4,Manual,Diesel,37.3,57.4,48.0,185.20570918397718
Volkswagen,Golf,2008,2.0,4,Manual,Diesel,38.6,57.4,49.0,181.42600083328372
Volkswagen,Golf,2008,1.2,4,Automatic,Gasoline,32.2,45.2,39.9,223.00279269091126
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,32.2,46.1,39.9,223.00279269091126
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,27.0,43.6,35.6,249.46075114576513
Volkswagen,Golf,2008,1.4,4,Automatic,Gasoline,29.4,44.4,37.3,238.1216260936849
Volkswagen,Golf,2008,1.4,4,Automatic,Gasoline,29.8,43.6,37.3,238.1216260936849
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,28.0,43.6,36.2,245.68104279507176
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,28.0,43.6,36.2,245.68104279507176
Volkswagen,Golf,2008,1.6,4,Automatic,Gasoline,25.8,42.8,34.6,257.0201678471519
Volkswagen,Golf,2008,1.6,4,Manual,Gasoline,23.1,39.2,30.9,287.2578346526992
Volkswagen,Golf,2008,1.6,4,Automatic,Diesel,40.6,53.5,48.0,185.20570918397718
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,39.9,56.0,49.0,181.42600083328372
Volkswagen,Golf,2008,2.0,4,Automatic,Diesel,34.1,50.0,42.8,207.88395928813762
Volkswagen,Golf,2008,2.0,4,Manual,Diesel,37.9,58.8,49.0,181.42600083328372
Volkswagen,Golf,2008,2.0,4,Automatic,Gasoline,21.0,34.6,28.0,317.49550145824657
Volkswagen,Golf,2008,2.0,4,Automatic,Gasoline,21.0,34.6,28.0,317.49550145824657
Volkswagen,Golf,2008,1.6,4,Automatic,Diesel,46.5,62.9,54.7,162.52745907981668
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,47.6,64.4,56.0,158.74775072912328
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,44.4,60.1,52.3,170.08687578120353
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,35.6,51.1,44.4,200.3245425867508
Volkswagen,Golf,2008,1.2,4,Automatic,Gasoline,33.6,45.2,39.9,223.00279269091126
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,32.7,47.0,40.6,219.22308434021787
Volkswagen,Golf,2008,1.2,4,Manual,Gasoline,33.1,50.0,42.0,211.66366763883101
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,27.7,46.1,36.8,241.90133444437834
Volkswagen,Golf,2008,1.4,4,Automatic,Gasoline,29.8,42.8,37.9,234.3419177429915
Volkswagen,Golf,2008,1.4,4,Automatic,Gasoline,29.8,42.8,37.3,238.1216260936849
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,27.0,42.0,35.1,253.24045949645856
Volkswagen,Golf,2008,1.4,4,Manual,Gasoline,28.0,44.4,36.8,241.90133444437834
Volkswagen,Golf,2008,1.6,4,Manual,Gasoline,24.0,41.3,32.7,272.1390012499256
Volkswagen,Golf,2008,1.6,4,Automatic,Diesel,48.0,58.8,54.7,162.52745907981668
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,45.2,65.3,56.0,158.74775072912328
Volkswagen,Golf,2008,1.6,4,Automatic,Diesel,38.6,51.1,45.2,196.54483423605743
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,41.3,60.3,52.3,170.08687578120353
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,42.0,60.3,52.3,170.08687578120353
Volkswagen,Golf,2008,1.6,4,Manual,Diesel,34.6,50.0,42.8,207.88395928813762
Volkswagen,Golf,2008,2.0,4,Automatic,Diesel,33.1,50.0,42.0,211.66366763883101
Volkswagen,Golf,2008,2.0,4,Manual,Diesel,37.3,57.4,48.0,185.20570918397718
Volkswagen,Golf,2012,1.6,4,Manual,Diesel,41.3,54.7,49.0,181.42600083328372
Volkswagen,Golf,2012,1.8,4,Automatic,Gasoline,29.0,41.3,35.6,249.46075114576513
Volkswagen,Golf,2012,2.0,4,Automatic,Diesel,41.3,51.1,47.0,188.98541753467057
Volkswagen,Golf,2012,2.0,4,Manual,Diesel,39.9,53.5,48.0,185.20570918397718
Volkswagen,Golf,2012,2.0,4,Automatic,Gasoline,29.0,44.4,36.8,241.90133444437834
Volkswagen,Golf,2012,2.0,4,Manual,Gasoline,31.4,46.1,39.2,226.78250104160466
Volkswagen,Golf,2012,2.0,4,Automatic,Gasoline,29.0,44.4,37.3,238.1216260936849
Volkswagen,Golf,2012,2.0,4,Manual,Gasoline,31.4,46.1,39.2,226.78250104160466
Volkswagen,Golf,2012,1.2,4,Automatic,Hybrid,42.0,53.5,49.0,181.42600083328372
Volkswagen,Golf,2012,1.2,4,Manual,Hybrid,39.9,54.7,48.0,185.20570918397718
Volkswagen,Golf,2012,1.2,4,Manual,Hybrid,39.9,56.0,48.0,185.20570918397718
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,37.9,54.7,47.0,188.98541753467057
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,38.6,54.7,47.0,188.98541753467057
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,38.6,53.5,47.0,188.98541753467057
Volkswagen,Golf,2012,1.4,4,Manual,Hybrid,35.6,54.7,45.2,196.54483423605743
Volkswagen,Golf,2012,1.4,4,Manual,Hybrid,35.1,54.7,45.2,196.54483423605743
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,37.9,53.5,47.0,188.98541753467057
Volkswagen,Golf,2012,1.6,4,Automatic,Gasoline,26.4,45.2,35.6,249.46075114576513
Volkswagen,Golf,2012,1.6,4,Manual,Gasoline,29.0,47.0,38.6,230.5622093922981
Volkswagen,Golf,2012,1.2,4,Automatic,Hybrid,42.0,53.5,49.0,181.42600083328372
Volkswagen,Golf,2012,1.2,4,Manual,Hybrid,39.9,54.7,48.0,185.20570918397718
Volkswagen,Golf,2012,1.2,4,Manual,Hybrid,39.9,56.0,48.0,185.20570918397718
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,37.9,54.7,47.0,188.98541753467057
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,38.6,53.5,47.0,188.98541753467057
Volkswagen,Golf,2012,1.4,4,Manual,Hybrid,35.6,54.7,45.2,196.54483423605743
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,35.1,54.7,45.2,196.54483423605743
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,37.9,53.5,47.0,188.98541753467057
Volkswagen,Golf,2012,1.4,4,Manual,Hybrid,37.9,53.5,47.0,188.98541753467057
Volkswagen,Golf,2012,1.6,4,Automatic,Gasoline,26.4,45.2,35.6,249.46075114576513
Volkswagen,Golf,2012,1.6,4,Manual,Gasoline,29.0,47.0,38.6,230.5622093922981
Volkswagen,Golf,2012,2.0,4,Automatic,Gasoline,26.7,39.9,34.1,260.7998761978454
Volkswagen,Golf,2012,2.0,4,Manual,Gasoline,25.0,39.9,33.1,268.35929289923223
Volkswagen,Golf,2012,2.0,4,Automatic,Gasoline,26.7,39.9,34.1,260.7998761978454
Volkswagen,Golf,2012,2.0,4,Manual,Gasoline,25.0,39.9,33.1,268.35929289923223
Volkswagen,Golf,2012,1.2,4,Automatic,Hybrid,37.3,50.0,44.4,200.3245425867508
Volkswagen,Golf,2012,1.2,4,Manual,Hybrid,36.8,51.1,44.4,200.3245425867508
Volkswagen,Golf,2012,1.2,4,Manual,Hybrid,36.8,52.3,45.2,196.54483423605743
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,36.2,50.0,43.6,204.10425093744425
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,36.2,49.0,42.8,207.88395928813762
Volkswagen,Golf,2012,1.4,4,Manual,Hybrid,33.1,49.0,42.0,211.66366763883101
Volkswagen,Golf,2012,1.4,4,Manual,Hybrid,33.6,48.0,42.0,211.66366763883101
Volkswagen,Golf,2012,1.6,4,Manual,Diesel,57.4,69.2,65.3,136.0695006249628
Volkswagen,Golf,2012,1.2,4,Automatic,Hybrid,40.6,53.5,47.0,188.98541753467057
Volkswagen,Golf,2012,1.2,4,Manual,Hybrid,39.2,53.5,47.0,188.98541753467057
Volkswagen,Golf,2012,1.2,4,Manual,Hybrid,39.2,54.7,47.0,188.98541753467057
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,37.3,53.5,46.1,192.76512588536397
Volkswagen,Golf,2012,1.4,4,Automatic,Hybrid,38.6,53.5,47.0,188.98541753467057
Volkswagen,Golf,2012,1.4,4,Manual,Hybrid,34.1,53.5,44.4,200.3245425867508
Volkswagen,Golf,2012,1.4,4,Manual,Hybrid,35.6,52.3,44.4,200.3245425867508
Volkswagen,Golf,2012,1.6,4,Manual,Diesel,51.1,67.2,60.3,147.40862567704306
Volkswagen,Golf,2012,1.6,4,Automatic,Diesel,51.1,63.6,58.8,151.18833402773646
Volkswagen,Golf,2012,1.6,4,Automatic,Diesel,49.0,67.2,58.8,151.18833402773646
Volkswagen,Golf,2012,1.6,4,Manual,Diesel,48.0,71.3,60.3,147.40862567704306
Volkswagen,Golf,2012,1.6,4,Manual,Diesel,60.3,78.4,71.3,124.73037557288256
Volkswagen,Golf,2012,1.6,4,Manual,Diesel,42.8,58.8,52.3,170.08687578120353
Volkswagen,Golf,2012,2.0,4,Automatic,Diesel,43.6,57.4,52.3,170.08687578120353
Volkswagen,Golf,2012,2.0,4,Manual,Diesel,46.1,63.6,56.0,158.74775072912328
Volkswagen,Golf,2012,2.0,4,Manual,Diesel,40.6,56.0,49.0,181.42600083328372
Volkswagen,Golf,2017,2.0,4,Automatic,Diesel,38.6,52.3,46.1,192.76512588536397
Volkswagen,Golf,2017,2.0,4,Automatic,Diesel,39.9,49.0,45.2,196.54483423605743
Volkswagen,Golf,2017,2.0,4,Automatic,Diesel,46.1,56.0,52.3,170.08687578120353
Volkswagen,Golf,2017,2.0,4,Automatic,Gasoline,27.4,44.4,36.2,245.68104279507176
Volkswagen,Golf,2017,2.0,4,Manual,Gasoline,27.4,44.4,36.2,245.68104279507176
Volkswagen,Golf,2017,2.0,4,Automatic,Gasoline,29.8,40.4,35.1,253.24045949645856
Volkswagen,Golf,2017,2.0,4,Automatic,Gasoline,29.8,40.4,35.1,253.24045949645856
Volkswagen,Golf,2017,1.0,3,Automatic,Hybrid,42.0,56.0,50.0,177.64629248259035
Volkswagen,Golf,2017,1.0,3,Manual,Hybrid,39.9,57.4,49.0,181.42600083328372
Volkswagen,Golf,2017,1.0,3,Manual,Hybrid,39.9,57.4,49.0,181.42600083328372
Volkswagen,Golf,2017,1.4,4,Automatic,Hybrid,35.6,51.1,44.4,200.3245425867508
Volkswagen,Golf,2017,1.4,4,Manual,Hybrid,32.2,51.1,42.0,211.66366763883101
Volkswagen,Golf,2017,1.4,4,Automatic,Hybrid,37.9,53.5,46.1,192.76512588536397
Volkswagen,Golf,2017,1.4,4,Automatic,Hybrid,37.9,53.5,47.0,188.98541753467057
Volkswagen,Golf,2017,1.4,4,Manual,Hybrid,35.1,54.7,45.2,196.54483423605743
Volkswagen,Golf,2017,1.6,4,Automatic,Diesel,57.4,61.9,60.3,147.40862567704306
Volkswagen,Golf,2017,1.6,4,Manual,Diesel,51.1,61.9,57.4,154.96804237842986
Volkswagen,Golf,2017,1.6,4,Manual,Diesel,52.6,71.2,61.9,143.6289173263496
Volkswagen,Golf,2017,1.8,4,Automatic,Gasoline,30.8,41.6,36.2,245.68104279507176
Volkswagen,Golf,2017,2.0,4,Automatic,Diesel,45.2,58.8,52.3,170.08687578120353
Volkswagen,Golf,2017,2.0,4,Automatic,Diesel,42.0,52.3,48.0,185.20570918397718
Volkswagen,Golf,2017,2.0,4,Manual,Diesel,47.0,63.6,56.0,158.74775072912328
Volkswagen,Golf,2017,2.0,4,Manual,Diesel,43.6,56.0,51.1,173.86658413189693
Volkswagen,Golf,2017,2.0,4,Automatic,Gasoline,27.4,39.9,34.1,260.7998761978454
Volkswagen,Golf,2017,2.0,4,Automatic,Gasoline,26.7,38.6,33.1,268.35929289923223
Volkswagen,Golf,2017,1.0,3,Automatic,Hybrid,39.9,52.3,47.0,188.98541753467057
Volkswagen,Golf,2017,1.0,3,Manual,Hybrid,39.2,53.5,47.0,188.98541753467057
Volkswagen,Golf,2017,1.0,3,Manual,Hybrid,39.2,54.7,48.0,185.20570918397718
Volkswagen,Golf,2017,1.5,4,Automatic,Hybrid,37.3,53.5,46.1,192.76512588536397
Volkswagen,Golf,2017,1.5,4,Automatic,Hybrid,37.9,53.5,46.1,192.76512588536397
Volkswagen,Golf,2017,1.5,4,Manual,Hybrid,36.8,54.7,46.1,192.76512588536397
Volkswagen,Golf,2017,1.0,3,Automatic,Hybrid,41.3,54.7,49.0,181.42600083328372
Volkswagen,Golf,2017,1.0,3,Manual,Hybrid,39.2,56.0,48.0,185.20570918397718
Volkswagen,Golf,2017,1.4,4,Automatic,Hybrid,37.9,53.5,46.1,192.76512588536397
Volkswagen,Golf,2017,1.4,4,Manual,Hybrid,34.1,53.5,44.4,200.3245425867508
Volkswagen,Golf,2017,1.6,4,Automatic,Diesel,54.7,60.3,57.4,154.96804237842986
